store_name,medicine_name,date,current_stock,daily_demand,expiry_days_left,season,category,demand_trend,lead_time_days,inventory_status,unit_price,reorder_fee,distance_from_distributor_miles
Store B,Losartan_50mg,2024-04-21,201,28,280,summer,Cardiovascular,increasing,4,Optimal,13.47,12.88,16
Store B,Losartan_50mg,2024-04-22,182,19,260,summer,Cardiovascular,decreasing,3,Optimal,13.47,12.88,16
Store B,Losartan_50mg,2024-04-23,164,18,261,summer,Cardiovascular,decreasing,3,Optimal,13.47,12.88,16
Store B,Losartan_50mg,2024-04-24,140,24,259,summer,Cardiovascular,stable,6,Optimal,13.47,12.88,16
Store B,Losartan_50mg,2024-04-25,117,23,170,summer,Cardiovascular,stable,7,Optimal,13.47,12.88,16
Store B,Losartan_50mg,2024-04-26,92,25,296,summer,Cardiovascular,stable,4,Critically Low,13.47,12.88,16
Store B,Losartan_50mg,2024-04-27,64,28,316,summer,Cardiovascular,increasing,4,Critically Low,13.47,12.88,16
Store B,Losartan_50mg,2024-04-28,225,21,99,summer,Cardiovascular,stable,6,Optimal,13.47,12.88,16
Store B,Losartan_50mg,2024-04-29,207,18,323,summer,Cardiovascular,decreasing,2,Optimal,13.47,12.88,16
Store B,Losartan_50mg,2024-04-30,180,27,157,summer,Cardiovascular,increasing,2,Optimal,13.47,12.88,16
Store B,Aspirin_75mg,2024-02-01,260,31,143,winter,Cardiovascular,stable,3,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-02,227,33,311,winter,Cardiovascular,stable,7,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-03,196,31,211,winter,Cardiovascular,stable,3,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-04,166,30,198,winter,Cardiovascular,stable,4,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-05,139,27,108,winter,Cardiovascular,stable,7,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-06,109,30,195,winter,Cardiovascular,stable,7,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-07,80,29,278,winter,Cardiovascular,stable,5,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-08,231,32,138,winter,Cardiovascular,stable,5,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-09,206,25,220,winter,Cardiovascular,decreasing,7,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-10,178,28,280,winter,Cardiovascular,stable,2,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-11,153,25,172,winter,Cardiovascular,decreasing,6,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-12,124,29,245,winter,Cardiovascular,stable,6,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-13,95,29,325,winter,Cardiovascular,stable,7,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-14,63,32,174,winter,Cardiovascular,stable,2,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-15,207,25,298,winter,Cardiovascular,decreasing,7,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-16,334,32,292,winter,Cardiovascular,stable,4,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-17,299,35,71,winter,Cardiovascular,increasing,3,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-18,266,33,236,winter,Cardiovascular,stable,2,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-19,233,33,70,winter,Cardiovascular,stable,7,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-20,203,30,223,winter,Cardiovascular,stable,6,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-21,169,34,265,winter,Cardiovascular,increasing,2,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-22,137,32,177,winter,Cardiovascular,stable,5,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-23,105,32,350,winter,Cardiovascular,stable,6,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-24,77,28,294,winter,Cardiovascular,stable,5,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-25,278,28,194,winter,Cardiovascular,stable,7,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-26,243,35,284,winter,Cardiovascular,increasing,3,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-27,208,35,162,winter,Cardiovascular,increasing,5,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-28,177,31,187,winter,Cardiovascular,stable,4,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-02-29,146,31,290,winter,Cardiovascular,stable,3,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-01,112,34,291,winter,Cardiovascular,increasing,2,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-02,326,33,351,winter,Cardiovascular,stable,2,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-03,294,32,204,winter,Cardiovascular,stable,3,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-04,268,26,343,winter,Cardiovascular,decreasing,5,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-05,233,35,202,winter,Cardiovascular,increasing,2,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-06,205,28,229,winter,Cardiovascular,stable,5,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-07,176,29,260,winter,Cardiovascular,stable,7,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-08,141,35,212,winter,Cardiovascular,increasing,6,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-09,110,31,144,winter,Cardiovascular,stable,6,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-10,81,29,299,winter,Cardiovascular,stable,3,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-11,249,35,200,winter,Cardiovascular,increasing,5,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-12,214,35,158,winter,Cardiovascular,increasing,7,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-13,187,27,121,winter,Cardiovascular,stable,6,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-14,156,31,96,winter,Cardiovascular,stable,3,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-15,126,30,111,winter,Cardiovascular,stable,4,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-16,101,25,357,winter,Cardiovascular,decreasing,5,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-17,351,35,123,winter,Cardiovascular,increasing,4,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-18,325,26,79,winter,Cardiovascular,decreasing,2,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-19,298,27,225,winter,Cardiovascular,stable,7,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-20,269,29,164,winter,Cardiovascular,stable,5,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-21,235,34,359,winter,Cardiovascular,increasing,5,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-22,204,31,138,winter,Cardiovascular,stable,2,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-23,173,31,235,winter,Cardiovascular,stable,5,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-24,140,33,162,winter,Cardiovascular,stable,3,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-25,110,30,181,winter,Cardiovascular,stable,5,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-26,75,35,175,winter,Cardiovascular,increasing,4,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-27,380,26,308,winter,Cardiovascular,decreasing,7,Surplus,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-28,351,29,269,winter,Cardiovascular,stable,2,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-29,317,34,303,winter,Cardiovascular,increasing,7,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-30,282,35,243,winter,Cardiovascular,increasing,2,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-03-31,253,29,151,winter,Cardiovascular,stable,7,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-01,515,35,192,summer,Cardiovascular,increasing,2,Surplus,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-02,481,34,246,summer,Cardiovascular,increasing,6,Surplus,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-03,451,30,105,summer,Cardiovascular,stable,7,Surplus,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-04,419,32,335,summer,Cardiovascular,stable,4,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-05,388,31,352,summer,Cardiovascular,stable,3,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-06,362,26,163,summer,Cardiovascular,decreasing,2,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-07,327,35,113,summer,Cardiovascular,increasing,5,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-08,301,26,301,summer,Cardiovascular,decreasing,3,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-09,276,25,82,summer,Cardiovascular,decreasing,7,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-10,244,32,194,summer,Cardiovascular,stable,7,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-11,211,33,248,summer,Cardiovascular,stable,4,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-12,176,35,271,summer,Cardiovascular,increasing,3,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-13,151,25,103,summer,Cardiovascular,decreasing,5,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-14,126,25,104,summer,Cardiovascular,decreasing,5,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-15,91,35,236,summer,Cardiovascular,increasing,5,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-16,369,31,326,summer,Cardiovascular,stable,7,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-17,339,30,249,summer,Cardiovascular,stable,3,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-18,311,28,204,summer,Cardiovascular,stable,7,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-19,282,29,99,summer,Cardiovascular,stable,4,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-20,255,27,141,summer,Cardiovascular,stable,6,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-21,228,27,142,summer,Cardiovascular,stable,7,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-22,196,32,299,summer,Cardiovascular,stable,3,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-23,168,28,230,summer,Cardiovascular,stable,2,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-24,143,25,296,summer,Cardiovascular,decreasing,3,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-25,112,31,188,summer,Cardiovascular,stable,2,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-26,84,28,336,summer,Cardiovascular,stable,6,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-27,56,28,83,summer,Cardiovascular,stable,2,Critically Low,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-28,301,31,293,summer,Cardiovascular,stable,2,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-29,270,31,284,summer,Cardiovascular,stable,3,Optimal,18.89,16.91,16
Store B,Aspirin_75mg,2024-04-30,238,32,70,summer,Cardiovascular,stable,2,Optimal,18.89,16.91,16
Store B,Azithromycin_250mg,2024-02-01,263,14,200,winter,Antibiotic,stable,4,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-02,248,15,288,winter,Antibiotic,stable,2,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-03,241,7,218,winter,Antibiotic,stable,6,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-04,234,7,74,winter,Antibiotic,stable,2,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-05,218,16,93,winter,Antibiotic,stable,5,Optimal,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-06,202,16,88,winter,Antibiotic,increasing,3,Optimal,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-07,190,12,136,winter,Antibiotic,stable,6,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-08,184,6,183,winter,Antibiotic,decreasing,4,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-09,172,12,161,winter,Antibiotic,stable,6,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-10,162,10,356,winter,Antibiotic,stable,7,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-11,146,16,120,winter,Antibiotic,increasing,3,Optimal,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-12,134,12,162,winter,Antibiotic,stable,4,Optimal,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-13,123,11,216,winter,Antibiotic,stable,4,Optimal,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-14,111,12,253,winter,Antibiotic,stable,4,Optimal,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-15,102,9,245,winter,Antibiotic,stable,7,Optimal,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-16,302,6,224,winter,Antibiotic,decreasing,6,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-17,290,12,212,winter,Antibiotic,stable,2,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-18,284,6,174,winter,Antibiotic,decreasing,7,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-19,277,7,69,winter,Antibiotic,decreasing,5,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-20,261,16,111,winter,Antibiotic,increasing,4,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-21,254,7,265,winter,Antibiotic,decreasing,4,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-22,248,6,152,winter,Antibiotic,decreasing,5,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-23,238,10,204,winter,Antibiotic,stable,7,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-24,224,14,61,winter,Antibiotic,stable,7,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-25,214,10,319,winter,Antibiotic,stable,5,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-26,203,11,208,winter,Antibiotic,stable,6,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-27,192,11,148,winter,Antibiotic,stable,3,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-28,180,12,226,winter,Antibiotic,stable,5,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-02-29,174,6,329,winter,Antibiotic,decreasing,5,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-01,168,6,208,winter,Antibiotic,decreasing,7,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-02,388,13,279,winter,Antibiotic,stable,4,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-03,374,14,334,winter,Antibiotic,stable,2,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-04,367,7,138,winter,Antibiotic,decreasing,7,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-05,352,15,209,winter,Antibiotic,increasing,7,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-06,346,6,150,winter,Antibiotic,decreasing,6,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-07,340,6,277,winter,Antibiotic,decreasing,6,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-08,324,16,211,winter,Antibiotic,increasing,4,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-09,316,8,153,winter,Antibiotic,stable,4,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-10,300,16,355,winter,Antibiotic,increasing,2,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-11,290,10,116,winter,Antibiotic,stable,5,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-12,274,16,244,winter,Antibiotic,increasing,2,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-13,267,7,261,winter,Antibiotic,decreasing,3,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-14,251,16,275,winter,Antibiotic,increasing,5,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-15,235,16,82,winter,Antibiotic,increasing,4,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-16,220,15,308,winter,Antibiotic,increasing,6,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-17,493,10,81,winter,Antibiotic,stable,2,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-18,480,13,212,winter,Antibiotic,stable,6,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-19,465,15,110,winter,Antibiotic,increasing,7,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-20,454,11,305,winter,Antibiotic,stable,4,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-21,439,15,252,winter,Antibiotic,increasing,5,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-22,430,9,263,winter,Antibiotic,stable,7,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-23,414,16,327,winter,Antibiotic,increasing,3,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-24,407,7,98,winter,Antibiotic,decreasing,4,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-25,398,9,111,winter,Antibiotic,stable,2,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-26,391,7,243,winter,Antibiotic,decreasing,2,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-27,379,12,312,winter,Antibiotic,stable,2,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-28,364,15,247,winter,Antibiotic,increasing,3,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-29,353,11,330,winter,Antibiotic,stable,4,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-30,337,16,257,winter,Antibiotic,increasing,4,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-03-31,324,13,262,winter,Antibiotic,stable,6,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-01,556,9,197,summer,Antibiotic,stable,7,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-02,542,14,109,summer,Antibiotic,stable,3,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-03,530,12,141,summer,Antibiotic,stable,5,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-04,516,14,147,summer,Antibiotic,stable,3,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-05,503,13,143,summer,Antibiotic,stable,3,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-06,487,16,213,summer,Antibiotic,increasing,7,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-07,472,15,192,summer,Antibiotic,increasing,4,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-08,466,6,349,summer,Antibiotic,decreasing,2,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-09,458,8,272,summer,Antibiotic,stable,5,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-10,446,12,208,summer,Antibiotic,stable,5,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-11,435,11,141,summer,Antibiotic,stable,2,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-12,429,6,339,summer,Antibiotic,decreasing,7,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-13,420,9,262,summer,Antibiotic,stable,5,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-14,408,12,267,summer,Antibiotic,stable,6,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-15,395,13,85,summer,Antibiotic,stable,3,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-16,598,11,134,summer,Antibiotic,stable,4,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-17,590,8,358,summer,Antibiotic,stable,6,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-18,580,10,245,summer,Antibiotic,stable,7,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-19,568,12,101,summer,Antibiotic,stable,5,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-20,552,16,197,summer,Antibiotic,increasing,4,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-21,537,15,263,summer,Antibiotic,increasing,3,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-22,522,15,85,summer,Antibiotic,increasing,4,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-23,516,6,115,summer,Antibiotic,decreasing,6,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-24,501,15,165,summer,Antibiotic,increasing,3,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-25,495,6,217,summer,Antibiotic,decreasing,5,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-26,479,16,81,summer,Antibiotic,increasing,3,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-27,473,6,188,summer,Antibiotic,decreasing,2,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-28,464,9,112,summer,Antibiotic,stable,4,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-29,455,9,227,summer,Antibiotic,stable,6,Surplus,11.35,11.06,16
Store B,Azithromycin_250mg,2024-04-30,446,9,164,summer,Antibiotic,stable,7,Surplus,11.35,11.06,16
Store B,Pantoprazole_40mg,2024-02-01,328,20,260,winter,Gastro,stable,7,Surplus,16.14,14.39,16
Store B,Pantoprazole_40mg,2024-02-02,312,16,107,winter,Gastro,stable,7,Surplus,16.14,14.39,16
Store B,Pantoprazole_40mg,2024-02-03,292,20,331,winter,Gastro,stable,2,Surplus,16.14,14.39,16
Store B,Pantoprazole_40mg,2024-02-04,276,16,96,winter,Gastro,stable,4,Surplus,16.14,14.39,16
Store B,Pantoprazole_40mg,2024-02-05,257,19,224,winter,Gastro,stable,6,Optimal,16.14,14.39,16
Store B,Pantoprazole_40mg,2024-02-06,243,14,251,winter,Gastro,decreasing,3,Surplus,16.14,14.39,16
Store B,Pantoprazole_40mg,2024-02-07,224,19,121,winter,Gastro,stable,6,Optimal,16.14,14.39,16
Store B,Pantoprazole_40mg,2024-02-08,210,14,125,winter,Gastro,decreasing,7,Surplus,16.14,14.39,16
Store B,Pantoprazole_40mg,2024-02-09,193,17,247,winter,Gastro,stable,3,Optimal,16.14,14.39,16
Store B,Pantoprazole_40mg,2024-02-10,169,24,261,winter,Gastro,increasing,5,Optimal,16.14,14.39,16
Store B,Pantoprazole_40mg,2024-02-11,151,18,191,winter,Gastro,stable,6,Optimal,16.14,14.39,16
Store B,Pantoprazole_40mg,2024-02-12,129,22,312,winter,Gastro,stable,4,Optimal,16.14,14.39,16
Store B,Pantoprazole_40mg,2024-02-13,108,21,253,winter,Gastro,stable,2,Optimal,16.14,14.39,16
Store B,Pantoprazole_40mg,2024-02-14,85,23,260,winter,Gastro,increasing,5,Critically Low,16.14,14.39,16
Store B,Pantoprazole_40mg,2024-02-15,69,16,184,winter,Gastro,stable,3,Critically Low,16.14,14.39,16
Store B,Pantoprazole_40mg,2024-02-16,246,14,144,winter,Gastro,decreasing,2,Surplus,16.14,14.39,16
Store B,Pantoprazole_40mg,2024-02-17,230,16,164,winter,Gastro,stable,3,Surplus,16.14,14.39,16
Store B,Pantoprazole_40mg,2024-02-18,211,19,100,winter,Gastro,stable,5,Optimal,16.14,14.39,16
Store B,Pantoprazole_40mg,2024-02-19,189,22,164,winter,Gastro,stable,7,Optimal,16.14,14.39,16
